Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"hero's",0,1,0.000,1.000,0.249,0.751
"welcome",0,1,0.000,1.000,0.249,0.751
"hometown",0,1,0.000,1.000,0.249,0.751
"activists",0,1,0.000,1.000,0.249,0.751
"protest",0,1,0.000,1.000,0.249,0.751
"against",0,3,0.000,1.000,0.125,0.875
"school",0,2,0.000,1.000,0.166,0.834
"americas",0,1,0.000,1.000,0.249,0.751
"macedonia",0,1,0.000,1.000,0.249,0.751
"compromise",0,1,0.000,1.000,0.249,0.751
"greece",0,1,0.000,1.000,0.249,0.751
"name",0,1,0.000,1.000,0.249,0.751
"dispute",0,1,0.000,1.000,0.249,0.751
"possible",0,1,0.000,1.000,0.249,0.751
"alcatel",0,1,0.000,1.000,0.249,0.751
"chief",0,1,0.000,1.000,0.249,0.751
"paint",0,1,0.000,1.000,0.249,0.751
"rosy",0,1,0.000,1.000,0.249,0.751
"picture",0,1,0.000,1.000,0.249,0.751
"un",0,1,0.000,1.000,0.249,0.751
"official:",0,1,0.000,1.000,0.249,0.751
"dr",0,1,0.000,1.000,0.249,0.751
"congo",0,1,0.000,1.000,0.249,0.751
"‘rape",0,1,0.000,1.000,0.249,0.751
"capital",0,1,0.000,1.000,0.249,0.751
"world’",0,1,0.000,1.000,0.249,0.751
"strikes",0,1,0.000,1.000,0.249,0.751
"medicare",0,1,0.000,1.000,0.249,0.751
"quebec",0,1,0.000,1.000,0.249,0.751
"shadows",0,1,0.000,1.000,0.249,0.751
"violence",0,1,0.000,1.000,0.249,0.751
"cling",0,1,0.000,1.000,0.249,0.751
"politician",0,1,0.000,1.000,0.249,0.751
"cafe",0,1,0.000,1.000,0.249,0.751
"experience",0,1,0.000,1.000,0.249,0.751
"shifting",0,1,0.000,1.000,0.249,0.751
"home",0,1,0.000,1.000,0.249,0.751
"archbishop",0,1,0.000,1.000,0.249,0.751
"abandons",0,1,0.000,1.000,0.249,0.751
"move",0,1,0.000,1.000,0.249,0.751
"jersey",0,2,0.000,1.000,0.166,0.834
"pittsburgh",0,1,0.000,1.000,0.249,0.751
"dominates",0,1,0.000,1.000,0.249,0.751
"diego",0,1,0.000,1.000,0.249,0.751
"reach",0,1,0.000,1.000,0.249,0.751
"a.f.c.",0,1,0.000,1.000,0.249,0.751
"title",0,1,0.000,1.000,0.249,0.751
"speaks",0,1,0.000,1.000,0.249,0.751
"n.a.a.c.p.",0,1,0.000,1.000,0.249,0.751
"celebration",0,1,0.000,1.000,0.249,0.751
"gives",0,1,0.000,1.000,0.249,0.751
"birth",0,1,0.000,1.000,0.249,0.751
"path",0,1,0.000,1.000,0.249,0.751
"train",0,1,0.000,1.000,0.249,0.751
"bid",0,2,0.000,1.000,0.166,0.834
"organize",0,1,0.000,1.000,0.249,0.751
"nurses",0,1,0.000,1.000,0.249,0.751
"setback",0,1,0.000,1.000,0.249,0.751
"congress",0,1,0.000,1.000,0.249,0.751
"red",0,1,0.000,1.000,0.249,0.751
"sox",0,1,0.000,1.000,0.249,0.751
"varitek",0,1,0.000,1.000,0.249,0.751
"agree",0,1,0.000,1.000,0.249,0.751
"1-year",0,1,0.000,1.000,0.249,0.751
"deal",0,1,0.000,1.000,0.249,0.751
"cup:",0,1,0.000,1.000,0.249,0.751
"coordinated",0,1,0.000,1.000,0.249,0.751
"terrorist",0,1,0.000,1.000,0.249,0.751
"attack",0,2,0.000,1.000,0.166,0.834
"beating",0,1,0.000,1.000,0.249,0.751
"harlem",0,1,0.000,1.000,0.249,0.751
"apple",0,1,0.000,1.000,0.249,0.751
"mac",0,1,0.000,1.000,0.249,0.751
"os",0,1,0.000,1.000,0.249,0.751
"x",0,1,0.000,1.000,0.249,0.751
"lion",0,1,0.000,1.000,0.249,0.751
"ios",0,1,0.000,1.000,0.249,0.751
"5",0,1,0.000,1.000,0.249,0.751
"icloud",0,1,0.000,1.000,0.249,0.751
"louisville",0,1,0.000,1.000,0.249,0.751
"withstands",0,1,0.000,1.000,0.249,0.751
"late",0,1,0.000,1.000,0.249,0.751
"villanova",0,1,0.000,1.000,0.249,0.751
"allow",0,1,0.000,1.000,0.249,0.751
"some",0,1,0.000,1.000,0.249,0.751
"players",0,1,0.000,1.000,0.249,0.751
"switch",0,1,0.000,1.000,0.249,0.751
"teams",0,1,0.000,1.000,0.249,0.751
"lesbians",0,1,0.000,1.000,0.249,0.751
"lose",0,1,0.000,1.000,0.249,0.751
"high",0,1,0.000,1.000,0.249,0.751
"marriage",0,1,0.000,1.000,0.249,0.751
"ruling",0,1,0.000,1.000,0.249,0.751
"upholds",0,1,0.000,1.000,0.249,0.751
"expulsion",0,1,0.000,1.000,0.249,0.751
"convicted",0,1,0.000,1.000,0.249,0.751
"assault",0,1,0.000,1.000,0.249,0.751
"mathematics",0,1,0.000,1.000,0.249,0.751
"turkey",0,1,0.000,1.000,0.249,0.751
"threatened",0,1,0.000,1.000,0.249,0.751
"authorities",0,1,0.000,1.000,0.249,0.751
"myanmar",0,1,0.000,1.000,0.249,0.751
"case",0,1,0.000,1.000,0.249,0.751
"pro-democracy",0,1,0.000,1.000,0.249,0.751
"rescued",0,1,0.000,1.000,0.249,0.751
"cheney",0,2,0.000,1.000,0.166,0.834
"ovation",0,1,0.000,1.000,0.249,0.751
"shooting",0,1,0.000,1.000,0.249,0.751
"victim",0,1,0.000,1.000,0.249,0.751
"apologizes",0,1,0.000,1.000,0.249,0.751
"develops",0,1,0.000,1.000,0.249,0.751
"anti-virus",0,1,0.000,1.000,0.249,0.751
"product",0,1,0.000,1.000,0.249,0.751
"suffers",0,1,0.000,1.000,0.249,0.751
"heart",0,1,0.000,1.000,0.249,0.751
"cardiology",0,1,0.000,1.000,0.249,0.751
"summit",0,1,0.000,1.000,0.249,0.751
"justin",0,1,0.000,1.000,0.249,0.751
"bieber",0,1,0.000,1.000,0.249,0.751
"publish",0,1,0.000,1.000,0.249,0.751
"memoir",0,1,0.000,1.000,0.249,0.751
"cable",0,1,0.000,1.000,0.249,0.751
"regret",0,1,0.000,1.000,0.249,0.751
"online",0,1,0.000,1.000,0.249,0.751
"unexpected",0,1,0.000,1.000,0.249,0.751
"increase",0,1,0.000,1.000,0.249,0.751
"factory",0,1,0.000,1.000,0.249,0.751
"orders",0,1,0.000,1.000,0.249,0.751
"moldovan",0,1,0.000,1.000,0.249,0.751
"tells",0,1,0.000,1.000,0.249,0.751
"nato",0,1,0.000,1.000,0.249,0.751
"half",0,1,0.000,1.000,0.249,0.751
"million",0,1,0.000,1.000,0.249,0.751
"moldovans",0,1,0.000,1.000,0.249,0.751
"held",0,2,0.000,1.000,0.166,0.834
"hostage",0,1,0.000,1.000,0.249,0.751
"separatist",0,1,0.000,1.000,0.249,0.751
"transnistria",0,1,0.000,1.000,0.249,0.751
"mongolia's",0,1,0.000,1.000,0.249,0.751
"ex-communists",0,1,0.000,1.000,0.249,0.751
"ahead",0,1,0.000,1.000,0.249,0.751
"into",0,1,0.000,1.000,0.249,0.751
"sunday's",0,1,0.000,1.000,0.249,0.751
"election",0,1,0.000,1.000,0.249,0.751
"scientists",0,1,0.000,1.000,0.249,0.751
"debate",0,1,0.000,1.000,0.249,0.751
"whether",0,1,0.000,1.000,0.249,0.751
"hurricane",0,1,0.000,1.000,0.249,0.751
"katrina",0,1,0.000,1.000,0.249,0.751
"aggravated",0,1,0.000,1.000,0.249,0.751
"warming",0,1,0.000,1.000,0.249,0.751
"britain",0,1,0.000,1.000,0.249,0.751
"add",0,1,0.000,1.000,0.249,0.751
"700",0,1,0.000,1.000,0.249,0.751
"troops",0,1,0.000,1.000,0.249,0.751
"salmonella",0,1,0.000,1.000,0.249,0.751
"pistachios",0,1,0.000,1.000,0.249,0.751
"spurs",0,1,0.000,1.000,0.249,0.751
"recall",0,1,0.000,1.000,0.249,0.751
"nokia",0,1,0.000,1.000,0.249,0.751
"launches",0,1,0.000,1.000,0.249,0.751
"store",0,1,0.000,1.000,0.249,0.751
"euro",0,2,0.000,1.000,0.166,0.834
"2008:",0,1,0.000,1.000,0.249,0.751
"błaszczykowski",0,1,0.000,1.000,0.249,0.751
"injury",0,1,0.000,1.000,0.249,0.751
"damages",0,1,0.000,1.000,0.249,0.751
"poland's",0,1,0.000,1.000,0.249,0.751
"hopes",0,1,0.000,1.000,0.249,0.751
"community",0,1,0.000,1.000,0.249,0.751
"forum",0,1,0.000,1.000,0.249,0.751
"attacks",0,1,0.000,1.000,0.249,0.751
"mormon",0,1,0.000,1.000,0.249,0.751
"teens",0,1,0.000,1.000,0.249,0.751
"arizona",0,1,0.000,1.000,0.249,0.751
"hitler",0,1,0.000,1.000,0.249,0.751
"doll",0,1,0.000,1.000,0.249,0.751
"story",0,1,0.000,1.000,0.249,0.751
"hoaxed",0,1,0.000,1.000,0.249,0.751
"toronto",0,2,0.000,1.000,0.166,0.834
"pursues",0,1,0.000,1.000,0.249,0.751
"legal",0,1,0.000,1.000,0.249,0.751
"action",0,1,0.000,1.000,0.249,0.751
"mayor",0,1,0.000,1.000,0.249,0.751
"japanese",0,1,0.000,1.000,0.249,0.751
"riot",0,1,0.000,1.000,0.249,0.751
"deployed",0,1,0.000,1.000,0.249,0.751
"consulates",0,1,0.000,1.000,0.249,0.751
"mets",0,1,0.000,1.000,0.249,0.751
"optimism",0,1,0.000,1.000,0.249,0.751
"building",0,1,0.000,1.000,0.249,0.751
"barcelona",0,1,0.000,1.000,0.249,0.751
"damaged",0,1,0.000,1.000,0.249,0.751
"explosion",0,1,0.000,1.000,0.249,0.751
"radiation",0,1,0.000,1.000,0.249,0.751
"ex-spy",0,1,0.000,1.000,0.249,0.751
"alexander",0,1,0.000,1.000,0.249,0.751
"litvinenko",0,1,0.000,1.000,0.249,0.751
"caterpillars",0,1,0.000,1.000,0.249,0.751
"temporary",0,1,0.000,1.000,0.249,0.751
"closure",0,1,0.000,1.000,0.249,0.751
"wisconsin",0,1,0.000,1.000,0.249,0.751
"state",0,1,0.000,1.000,0.249,0.751
